SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
148650,1,Cash loans,M,Y,N,0,450000,1078200,31653,900000,0.011703,-16613,-2087,-6870,-151,4,1,1,0,1,1,0,,2,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.70265939,0.704706423,0.2175,0,0.9851,0.796,,0.24,0.2069,0.3333,0.375,0.1109,,0.2397,,0.0045,0.2216,0,0.9851,0.804,,0.2417,0.2069,0.3333,0.375,0.1134,,0.2498,,0.0047,0.2196,0,0.9851,0.7987,,0.24,0.2069,0.3333,0.375,0.1128,,0.2441,,0.0046,reg oper account,block of flats,0.2175,Panel,No,2,0,2,0,-1520,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
148651,1,Revolving loans,M,N,Y,1,65250,135000,6750,135000,0.025164,-22951,-2718,-2334,-2124,,1,1,1,1,1,0,Security staff,3,2,2,MONDAY,11,0,0,0,0,0,0,Other,,0.180635431,,0.0825,0.0095,0.9742,0.6464,0.0128,0,0.1724,0.1667,0.2083,0.0564,0.0656,0.0611,0.0077,0.0191,0.084,0.0098,0.9742,0.6602,0.0129,0,0.1724,0.1667,0.2083,0.0577,0.0716,0.0637,0.0078,0.0203,0.0833,0.0095,0.9742,0.6511,0.0129,0,0.1724,0.1667,0.2083,0.0574,0.0667,0.0622,0.0078,0.0195,not specified,block of flats,0.0592,"Stone, brick",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
148652,1,Cash loans,F,N,N,0,180000,598401,23314.5,499500,0.04622,-18772,-3508,-10905,-947,,1,1,0,1,0,0,Laborers,2,1,1,MONDAY,12,0,0,0,0,0,0,Self-employed,,0.701726517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-657,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
148655,1,Cash loans,F,N,N,0,90000,450000,27324,450000,0.0105,-16782,-1439,-11680,-345,,1,1,1,1,0,0,Laborers,2,3,3,MONDAY,19,0,0,0,0,0,0,Self-employed,,0.528780574,0.215182404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
148678,1,Revolving loans,F,N,Y,0,157500,315000,15750,315000,0.00963,-13561,-694,-7568,-4005,,1,1,0,1,0,0,Medicine staff,1,2,2,FRIDAY,12,0,0,0,0,0,0,Medicine,0.614678272,0.084380952,0.260855914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,-1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
148690,1,Cash loans,M,N,Y,0,121500,932643,27400.5,778500,0.020713,-18469,-412,-266,-2027,,1,1,0,1,0,0,Laborers,2,3,2,SATURDAY,6,0,0,0,0,0,0,Transport: type 4,,0.060478438,0.263646813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2
148700,1,Cash loans,F,Y,Y,0,567000,261288,12838.5,171000,0.072508,-15448,-593,-4562,-4834,9,1,1,0,1,0,0,Managers,1,1,1,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.646963333,0.124519471,0.0918,0.116,0.9831,0.7688,0,0.04,0.1034,0.4375,0.0417,0.0247,0.0748,0.0951,0,0,0.063,0.0511,0.9737,0.6537,0,0,0.069,0.1667,0.0417,0.0108,0.0551,0.0572,0,0,0.0926,0.116,0.9831,0.7719,0,0.04,0.1034,0.4375,0.0417,0.0251,0.0761,0.0968,0,0,reg oper account,block of flats,0.0433,Block,No,2,0,2,0,-314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
148719,1,Cash loans,M,N,Y,0,126000,157050,8145,112500,0.010966,-19037,365243,-8144,-2460,,1,0,0,1,0,0,,2,2,2,FRIDAY,11,0,0,0,1,0,0,XNA,,0.169996143,0.502878277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
148720,1,Cash loans,F,N,Y,0,202500,315000,11875.5,315000,0.018209,-17824,-5085,-7401,-1333,,1,1,0,1,0,0,Accountants,1,3,3,SATURDAY,13,0,0,0,0,0,0,Bank,0.454672628,0.402748877,0.29109738,0.133,0.103,0.9846,,,0.16,0.1379,0.375,,0.1201,,0.139,,0.1485,0.1355,0.1068,0.9846,,,0.1611,0.1379,0.375,,0.1229,,0.1448,,0.1572,0.1343,0.103,0.9846,,,0.16,0.1379,0.375,,0.1222,,0.1414,,0.1516,,block of flats,0.1635,Panel,No,0,0,0,0,-1028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
148729,1,Cash loans,F,Y,Y,1,157500,746280,59094,675000,0.00712,-13496,-1179,-4810,-717,4,1,1,0,1,0,0,Sales staff,3,2,2,SATURDAY,9,0,0,0,1,1,0,Business Entity Type 3,,0.586039012,0.432961667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148734,1,Cash loans,F,N,Y,1,90000,254700,16407,225000,0.018029,-10738,-1823,-4294,-1179,,1,1,0,1,0,0,Laborers,3,3,3,THURSDAY,10,0,0,0,0,1,1,Postal,,0.058276591,0.337672722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
148778,1,Cash loans,M,N,Y,0,112500,225000,12204,225000,0.028663,-9684,-1291,-8374,-1672,,1,1,0,1,1,0,Laborers,2,2,2,WEDNESDAY,10,0,0,0,1,1,1,Business Entity Type 3,,0.40533952,0.44005783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
148790,1,Cash loans,M,Y,Y,1,202500,545040,36553.5,450000,0.00702,-9982,-2475,-8905,-2660,19,1,1,0,1,0,0,High skill tech staff,2,2,2,WEDNESDAY,16,0,0,0,0,1,1,Security Ministries,,0.098694864,0.215182404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-2414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148814,1,Cash loans,M,N,Y,1,270000,848745,46044,675000,0.072508,-13205,-739,-5581,-4613,,1,1,1,1,1,0,Managers,3,1,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.712741601,0.104794623,0.2588,0.1715,0.9771,,,0.28,0.2414,0.3333,,,,0.1639,,,0.2637,0.178,0.9772,,,0.282,0.2414,0.3333,,,,0.1707,,,0.2613,0.1715,0.9771,,,0.28,0.2414,0.3333,,,,0.1668,,,,block of flats,0.1984,Panel,No,0,0,0,0,-2576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148819,1,Cash loans,F,N,N,0,73350,808650,23773.5,675000,0.035792,-20235,365243,-1536,-1508,,1,0,0,1,1,0,,2,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.710870996,0.122955418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148820,1,Revolving loans,M,Y,Y,0,180000,337500,16875,337500,0.018634,-23461,365243,-4319,-4341,11,1,0,0,1,0,0,,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.288525715,0.565607981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
148851,1,Revolving loans,M,N,Y,1,90000,180000,9000,180000,0.01885,-16891,-460,-8978,-344,,1,1,0,1,0,0,High skill tech staff,3,2,2,SATURDAY,13,0,0,0,0,0,0,Trade: type 3,0.524036588,0.394591976,0.255331771,0.1485,0.1148,0.9856,0.8028,0.0225,0.16,0.1379,0.3333,,0.0458,0.121,0.0937,0.0039,0.0098,0.1513,0.1192,0.9856,0.8105,0.0228,0.1611,0.1379,0.3333,,0.0468,0.1322,0.0977,0.0039,0.0104,0.1499,0.1148,0.9856,0.8054,0.0227,0.16,0.1379,0.3333,,0.0466,0.1231,0.0954,0.0039,0.01,reg oper account,block of flats,0.1232,"Stone, brick",No,,,,,-308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148852,1,Cash loans,F,Y,N,0,225000,450000,21888,450000,0.008866,-14862,-2248,-1144,-4697,6,1,1,0,1,1,0,Accountants,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.712990054,0.087085514,0.198620045,0.1928,0.1191,0.9881,,,0.2,0.2069,0.3333,,0.1763,,0.2016,,0.0817,0.1964,0.1236,0.9881,,,0.2014,0.2069,0.3333,,0.1803,,0.2101,,0.0865,0.1947,0.1191,0.9881,,,0.2,0.2069,0.3333,,0.1794,,0.2052,,0.0834,,block of flats,0.1764,"Stone, brick",No,0,0,0,0,-839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148853,1,Cash loans,F,N,Y,0,193500,781695,30420,652500,0.025164,-16916,-1890,-6500,-448,,1,1,0,1,0,0,High skill tech staff,2,2,2,TUESDAY,8,0,0,0,0,0,0,Transport: type 4,,0.004185207,0.174564266,0.0495,0.0338,0.9707,0.5988,0.0249,0,0.2069,0.0833,0.125,0.0532,0.0403,0.0636,0,0.0278,0.0504,0.0351,0.9707,0.6145,0.0251,0,0.2069,0.0833,0.125,0.0544,0.0441,0.0663,0,0.0295,0.05,0.0338,0.9707,0.6042,0.0251,0,0.2069,0.0833,0.125,0.0541,0.041,0.0648,0,0.0284,reg oper account,block of flats,0.0681,"Stone, brick",No,1,1,1,0,-1776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148866,1,Revolving loans,F,N,Y,2,90000,270000,13500,270000,0.020246,-11271,-2140,-8995,-3793,,1,1,0,1,0,0,Accountants,4,3,3,MONDAY,11,0,0,0,0,0,0,Telecom,0.398702154,0.38668524,0.646329898,0.0742,0.0882,0.9786,0.7076,0.0212,0.08,0.069,0.3333,0.375,0.0484,0.0605,0.0756,0,0,0.0756,0.0915,0.9786,0.719,0.0214,0.0806,0.069,0.3333,0.375,0.0495,0.0661,0.0787,0,0,0.0749,0.0882,0.9786,0.7115,0.0214,0.08,0.069,0.3333,0.375,0.0493,0.0616,0.0769,0,0,reg oper account,block of flats,0.0692,Panel,No,2,1,2,1,-226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148902,1,Cash loans,M,N,N,0,189000,761872.5,70006.5,675000,0.020713,-16973,-2003,-3921,-497,,1,1,0,1,0,0,Laborers,1,3,1,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.56313915,,0.1247,0.0632,0.9732,0.6328,0.015,0,0.1034,0.1667,0.0417,0.0355,0.1,0.0227,0.0077,0.0437,0.1271,0.0656,0.9732,0.6472,0.0151,0,0.1034,0.1667,0.0417,0.0364,0.1093,0.0236,0.0078,0.0463,0.126,0.0632,0.9732,0.6377,0.0151,0,0.1034,0.1667,0.0417,0.0362,0.1018,0.0231,0.0078,0.0447,reg oper account,specific housing,0.0306,"Stone, brick",No,1,1,1,1,-1376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
148914,1,Cash loans,M,Y,N,0,225000,675000,32602.5,675000,0.009549,-18205,-2163,-2790,-1735,5,1,1,1,1,0,0,Sales staff,2,2,2,MONDAY,15,0,0,0,1,1,0,Business Entity Type 3,,0.58303321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
148945,1,Cash loans,F,N,Y,0,112500,819792,39438,720000,0.0105,-16341,-814,-9864,-4087,,1,1,0,1,1,0,Core staff,2,3,3,THURSDAY,14,0,0,0,0,0,0,Agriculture,,0.539353039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
148973,1,Cash loans,F,N,Y,1,157500,285723,22108.5,238500,0.025164,-11265,-1886,-11234,-714,,1,1,1,1,1,1,Private service staff,3,2,2,THURSDAY,11,0,0,0,0,0,0,Services,,0.336942993,0.053114173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
148990,1,Cash loans,F,N,Y,0,72000,817560,29362.5,675000,0.020713,-18285,-7745,-4019,-1787,,1,1,1,1,0,0,,2,3,3,FRIDAY,7,0,0,0,0,0,0,School,0.132414979,0.459651186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
148991,1,Cash loans,F,N,Y,0,157500,579942,45949.5,495000,0.010147,-10499,-616,-5312,-3166,,1,1,1,1,1,1,Laborers,2,2,2,THURSDAY,16,0,1,1,0,1,1,Self-employed,0.156297703,0.614287682,0.334454126,0.0619,0.0733,0.9891,0.8504,0.0336,0,0.1379,0.1667,0.2083,0.0707,0.0504,0.0622,,,0.063,0.0761,0.9891,0.8563,0.0339,0,0.1379,0.1667,0.2083,0.0723,0.0551,0.0648,,,0.0625,0.0733,0.9891,0.8524,0.0338,0,0.1379,0.1667,0.2083,0.072,0.0513,0.0633,,,reg oper account,block of flats,0.0489,Panel,No,0,0,0,0,-1138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
148998,1,Cash loans,M,Y,Y,0,180000,592560,31153.5,450000,0.00702,-15145,-1611,-1175,-982,6,1,1,0,1,0,0,Drivers,2,2,2,FRIDAY,17,0,0,0,0,0,0,Self-employed,0.377076474,0.63467807,0.538862707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,-569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
149002,1,Cash loans,F,N,Y,0,202500,382500,30348,382500,0.028663,-10775,-662,-3375,-3451,,1,1,0,1,0,1,Sales staff,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 2,,0.456524391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
149012,1,Cash loans,M,N,Y,0,135000,302206.5,16524,229500,0.019689,-16809,-2262,-132,-361,,1,1,0,1,0,0,Laborers,2,2,2,TUESDAY,8,0,0,0,0,1,1,Construction,,0.522553913,0.591976618,0.0144,0.0133,0.9742,,,,0.069,0.0417,,0.0072,,0.011,,0.0052,0.0147,0.0138,0.9742,,,,0.069,0.0417,,0.0074,,0.0115,,0.0055,0.0146,0.0133,0.9742,,,,0.069,0.0417,,0.0073,,0.0112,,0.0053,,block of flats,0.0098,"Stone, brick",No,6,0,6,0,-544,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
149087,1,Cash loans,F,Y,Y,0,112500,808650,23305.5,675000,0.006207,-22490,365243,-12081,-4249,10,1,0,0,1,1,0,,1,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.148991528,0.707699345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149101,1,Revolving loans,F,N,Y,1,202500,427500,21375,427500,0.00702,-11775,-1591,-3723,-4465,,1,1,0,1,0,0,Core staff,3,2,2,TUESDAY,18,0,0,0,0,1,1,Trade: type 7,0.267726071,0.59752824,0.425892898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
149109,1,Cash loans,M,Y,Y,0,157500,327024,25965,270000,0.01885,-14094,-1524,-1591,-4129,11,1,1,0,1,0,0,,2,2,2,THURSDAY,9,0,0,0,0,1,1,Industry: type 4,,0.280089844,0.782607837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,3,-574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
149122,1,Cash loans,F,N,Y,1,126000,182448,16861.5,157500,0.030755,-18773,-508,-1338,-2221,,1,1,0,1,1,0,Laborers,2,2,2,THURSDAY,16,0,0,0,0,1,1,Services,0.580881374,0.57941384,0.315472155,0.0165,0.0005,0.9727,0.626,0.0014,0,0.069,0.0417,0.0833,0.0087,,0.0125,,0,0.0168,0.0006,0.9727,0.6406,0.0014,0,0.069,0.0417,0.0833,0.0089,,0.0131,,0,0.0167,0.0005,0.9727,0.631,0.0014,0,0.069,0.0417,0.0833,0.0088,,0.0128,,0,,block of flats,0.0099,Others,No,0,0,0,0,-329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
149125,1,Cash loans,F,N,Y,1,90000,545040,25537.5,450000,0.01452,-10074,-1574,-10074,-433,,1,1,1,1,0,0,,3,2,2,WEDNESDAY,14,0,0,0,0,0,0,Kindergarten,0.145321055,0.627857496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
149156,1,Cash loans,M,Y,N,1,450000,1170400.5,49716,1003500,0.032561,-14004,-337,-7686,-3947,26,1,1,0,1,0,1,Managers,2,1,1,MONDAY,13,0,0,0,0,0,0,Other,0.368666055,0.605155623,0.408358853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149185,1,Cash loans,F,N,Y,1,67500,320382,17509.5,229500,0.009175,-9122,-1567,-3513,-245,,1,1,0,1,0,1,Waiters/barmen staff,3,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.114832247,0.300409322,0.397946322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149194,1,Cash loans,F,N,Y,0,405000,900000,32458.5,900000,0.026392,-12150,-194,-545,-1624,,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,15,0,0,0,0,0,0,Industry: type 3,,0.568162528,0.245851214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
149204,1,Cash loans,F,Y,N,0,135000,808650,26217,675000,0.04622,-14857,-890,-8896,-1557,1,1,1,1,1,0,0,Sales staff,2,1,1,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.422056002,0.493862882,0.134,0.1336,0.9796,0.7212,0.0152,0,0.2759,0.1667,0.2083,0,0.1084,0.1204,0.0039,0.0073,0.1366,0.1386,0.9796,0.7321,0.0154,0,0.2759,0.1667,0.2083,0,0.1185,0.1254,0.0039,0.0077,0.1353,0.1336,0.9796,0.7249,0.0153,0,0.2759,0.1667,0.2083,0,0.1103,0.1225,0.0039,0.0074,reg oper account,block of flats,0.1046,"Stone, brick",No,0,0,0,0,-721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149208,1,Revolving loans,M,Y,Y,1,180000,180000,9000,180000,0.04622,-8076,-748,-6408,-744,14,1,1,0,1,1,0,Laborers,3,1,1,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 1,0.074550783,0.625319732,0.10015182,0.0825,,0.9786,,,0,0.1379,0.1667,,,,,,,0.084,,0.9786,,,0,0.1379,0.1667,,,,,,,0.0833,,0.9786,,,0,0.1379,0.1667,,,,,,,,block of flats,0.0604,Panel,No,4,2,4,2,-643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
149233,1,Cash loans,M,N,Y,2,270000,573408,23152.5,495000,0.003069,-18126,-1699,-3319,-1504,,1,1,0,1,0,0,Drivers,4,3,3,WEDNESDAY,14,0,0,0,0,1,1,Construction,,0.072293374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
149240,1,Cash loans,F,N,Y,0,112500,545040,26640,450000,0.028663,-8708,-313,-8703,-1385,,1,1,0,1,0,0,Core staff,1,2,2,WEDNESDAY,12,0,0,0,0,1,1,Bank,,0.434412964,0.106841948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,-1028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149244,1,Cash loans,M,N,N,0,225000,339241.5,16627.5,238500,0.031329,-11773,-1328,-1176,-4174,,1,1,0,1,0,0,Drivers,2,2,2,WEDNESDAY,12,0,0,0,1,1,0,Business Entity Type 3,,0.634591871,0.332850564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
149261,1,Cash loans,F,N,Y,1,225000,539100,27652.5,450000,0.025164,-13048,-440,-724,-4662,,1,1,0,1,0,1,Private service staff,3,2,2,FRIDAY,9,0,0,0,0,1,1,Self-employed,0.376690358,0.121854452,0.197474512,0.0186,0,0.9707,0.5988,,0,0.1034,0.0417,0.0417,0.0456,0.0151,0.0181,0,0,0.0189,0,0.9707,0.6145,,0,0.1034,0.0417,0.0417,0.0466,0.0165,0.0188,0,0,0.0187,0,0.9707,0.6042,,0,0.1034,0.0417,0.0417,0.0464,0.0154,0.0184,0,0,reg oper account,block of flats,0.0142,"Stone, brick",No,4,2,4,2,-60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
